91061.11.peg.2	CP015350.1_cds_ANS47793.1_2286_1	97.788	633	633	634	14	0	1	633	1	633	0.0	1298
91061.11.peg.13	CP015350.1_cds_ANS47783.1_2276_1	92.417	211	211	212	16	0	1	211	1	211	5.62e-147	405
91061.11.peg.96	CP015350.1_cds_ANS49472.1_3965_1	90.674	193	193	194	18	0	1	193	1	193	6.15e-134	370
91061.11.peg.97	CP015350.1_cds_ANS49471.1_3964_1	85.235	149	149	148	20	1	1	149	1	147	1.35e-88	252
91061.11.peg.98	CP015350.1_cds_ANS49470.1_3963_1	87.000	400	411	401	52	0	12	411	1	400	0.0	737
91061.11.peg.84	CP015350.1_cds_ANS49503.1_3996_1	97.143	70	70	71	2	0	1	70	1	70	7.68e-41	125
91061.11.peg.99	CP015350.1_cds_ANS49469.1_3962_1	95.385	130	130	136	6	0	1	130	1	130	1.27e-87	248
91061.11.peg.100	CP015350.1_cds_ANS49468.1_3961_1	89.563	412	412	413	43	0	1	412	1	412	0.0	755
91061.11.peg.101	CP015350.1_cds_ANS49467.1_3960_1	83.871	124	128	127	20	0	1	124	1	124	2.23e-76	220
91061.11.peg.102	CP015350.1_cds_ANS49466.1_3959_1	78.723	47	47	41	3	2	1	47	1	40	3.16e-17	64.3
91061.11.peg.103	CP015350.1_cds_ANS49465.1_3958_1	93.103	87	87	88	6	0	1	87	1	87	2.15e-48	146
91061.11.peg.85	CP015350.1_cds_ANS49502.1_3995_1	100.000	20	20	269	0	0	1	20	249	268	4.38e-09	45.4
91061.11.peg.104	CP015350.1_cds_ANS49464.1_3957_1	93.897	213	213	245	13	0	1	213	32	244	2.34e-153	422
91061.11.peg.105	CP015350.1_cds_ANS49463.1_3956_1	92.500	40	49	50	3	0	1	40	1	40	5.52e-20	71.6
91061.11.peg.106	CP015350.1_cds_ANS49462.1_3955_1	97.354	907	907	908	24	0	1	907	1	907	0.0	1817
91061.11.peg.86	CP015350.1_cds_ANS49502.1_3995_1	87.805	41	42	269	5	0	1	41	154	194	2.58e-23	85.1
91061.11.peg.108	CP015350.1_cds_ANS45754.1_247_1	52.703	74	81	250	35	0	1	74	144	217	2.24e-22	84.3
91061.11.peg.109	CP015350.1_cds_ANS49461.1_3954_1	77.419	62	117	545	14	0	20	81	1	62	5.92e-28	103
91061.11.peg.87	CP015350.1_cds_ANS49502.1_3995_1	73.846	130	137	269	31	2	1	129	1	128	8.73e-63	191
91061.11.peg.111	CP015350.1_cds_ANS49459.1_3952_1	92.147	191	191	192	15	0	1	191	1	191	1.64e-131	364
91061.11.peg.112	CP015350.1_cds_ANS49458.1_3951_1	79.167	216	216	316	45	0	1	216	100	315	2.43e-130	367
91061.11.peg.113	CP015350.1_cds_ANS49457.1_3950_1	93.617	47	47	48	3	0	1	47	1	47	4.56e-26	87.0
91061.11.peg.114	CP015350.1_cds_ANS49456.1_3949_1	97.727	44	44	45	1	0	1	44	1	44	1.84e-25	85.1
91061.11.peg.115	CP015350.1_cds_ANS49455.1_3948_1	98.372	430	430	431	7	0	1	430	1	430	0.0	877
91061.11.peg.116	CP015350.1_cds_ANS49454.1_3947_1	98.561	139	139	140	2	0	1	139	1	139	2.84e-101	283
91061.11.peg.117	CP015350.1_cds_ANS49453.1_3946_1	92.708	96	96	97	7	0	1	96	1	96	5.11e-65	189
91061.11.peg.88	CP015350.1_cds_ANS49501.1_3994_1	91.045	67	84	68	6	0	18	84	1	67	1.60e-42	130
91061.11.peg.118	CP015350.1_cds_ANS49452.1_3945_1	95.960	198	198	199	8	0	1	198	1	198	5.66e-136	376
91061.11.peg.119	CP015350.1_cds_ANS49451.1_3944_1	95.469	618	618	619	28	0	1	618	1	618	0.0	1250
91061.11.peg.120	CP015350.1_cds_ANS49450.1_3943_1	92.000	150	150	151	12	0	1	150	1	150	8.95e-106	296
91061.11.peg.121	CP015350.1_cds_ANS49449.1_3942_1	97.778	225	225	226	5	0	1	225	1	225	1.04e-162	446
91061.11.peg.122	CP015350.1_cds_ANS49448.1_3941_1	96.852	413	413	414	13	0	1	413	1	413	0.0	800
91061.11.peg.123	CP015350.1_cds_ANS49447.1_3940_1	94.891	137	137	138	7	0	1	137	1	137	9.70e-94	265
91061.11.peg.124	CP015350.1_cds_ANS49446.1_3939_1	98.086	627	627	655	12	0	1	627	28	654	0.0	1265
91061.11.peg.89	CP015350.1_cds_ANS46608.1_1101_1	40.299	67	262	150	40	0	1	67	1	67	3.11e-13	63.5
91061.11.peg.125	CP015350.1_cds_ANS49445.1_3938_1	95.415	807	807	808	37	0	1	807	1	807	0.0	1537
91061.11.peg.126	CP015350.1_cds_ANS49444.1_3937_1	88.921	343	343	344	38	0	1	343	1	343	0.0	634
91061.11.peg.127	CP015350.1_cds_ANS49443.1_3936_1	93.151	146	147	148	10	0	1	146	1	146	6.32e-101	283
91061.11.peg.128	CP015350.1_cds_ANS49442.1_3935_1	93.168	322	322	323	22	0	1	322	1	322	0.0	615
91061.11.peg.129	CP015350.1_cds_ANS49441.1_3934_1	97.321	112	112	198	3	0	1	112	86	197	2.49e-78	226
91061.11.peg.130	CP015350.1_cds_ANS49440.1_3933_1	92.256	297	297	298	23	0	1	297	1	297	0.0	566
91061.11.peg.90	CP015350.1_cds_ANS50093.1_4586_1	38.735	253	283	291	154	1	4	256	1	252	1.74e-62	196
91061.11.peg.131	CP015350.1_cds_ANS49439.1_3932_1	94.030	268	268	269	16	0	1	268	1	268	0.0	514
91061.11.peg.132	CP015350.1_cds_ANS49435.1_3928_1	87.478	559	567	571	70	0	9	567	9	567	0.0	987
91061.11.peg.133	CP015350.1_cds_ANS49434.1_3927_1	93.972	564	571	568	34	0	3	566	2	565	0.0	1059
91061.11.peg.135	CP015350.1_cds_ANS49433.1_3926_1	89.594	567	567	569	57	2	3	567	2	568	0.0	1006
91061.11.peg.82	CP015350.1_cds_ANS49505.1_3998_1	88.000	150	150	151	18	0	1	150	1	150	1.33e-100	283
91061.11.peg.136	CP015350.1_cds_ANS49432.1_3925_1	83.264	239	239	240	40	0	1	239	1	239	4.15e-154	426
91061.11.peg.137	CP015350.1_cds_ANS49431.1_3924_1	75.573	131	128	132	29	1	1	128	1	131	7.02e-52	158
91061.11.peg.138	CP015350.1_cds_ANS49430.1_3923_1	88.288	111	111	112	13	0	1	111	1	111	1.18e-71	206
91061.11.peg.139	CP015350.1_cds_ANS49428.1_3921_1	90.831	698	698	699	64	0	1	698	1	698	0.0	1330
91061.11.peg.140	CP015350.1_cds_ANS49427.1_3920_1	96.696	1120	1120	1121	37	0	1	1120	1	1120	0.0	2284
91061.11.peg.141	CP015350.1_cds_ANS49426.1_3919_1	84.783	46	46	47	7	0	1	46	1	46	1.79e-24	82.8
91061.11.peg.143	CP015350.1_cds_ANS49425.1_3918_1	91.971	411	458	415	33	0	1	411	1	411	0.0	743
91061.11.peg.81	CP015350.1_cds_ANS49506.1_3999_1	85.294	136	136	274	20	0	1	136	138	273	4.42e-77	227
91061.11.peg.92	CP015350.1_cds_ANS49476.1_3969_1	97.579	537	537	538	13	0	1	537	1	537	0.0	1098
91061.11.peg.144	CP015350.1_cds_ANS49356.1_3849_1	85.366	82	82	83	12	0	1	82	1	82	8.43e-41	126
91061.11.peg.145	CP015350.1_cds_ANS49355.1_3848_1	93.930	313	313	314	19	0	1	313	1	313	0.0	593
91061.11.peg.146	CP015350.1_cds_ANS49354.1_3847_1	92.908	141	141	142	10	0	1	141	1	141	1.16e-88	252
91061.11.peg.148	CP015350.1_cds_ANS49352.1_3845_1	81.836	512	597	513	93	0	86	597	1	512	0.0	909
91061.11.peg.150	CP015350.1_cds_ANS49350.1_3843_1	96.341	246	246	247	9	0	1	246	1	246	6.18e-178	486
91061.11.peg.151	CP015350.1_cds_ANS49349.1_3842_1	98.583	494	494	495	7	0	1	494	1	494	0.0	1012
91061.11.peg.152	CP015350.1_cds_ANS49348.1_3841_1	94.565	92	92	93	5	0	1	92	1	92	4.55e-62	181
91061.11.peg.153	CP015350.1_cds_ANS49345.1_3838_1	95.846	337	477	355	14	0	139	475	16	352	0.0	617
91061.11.peg.154	CP015350.1_cds_ANS49344.1_3837_1	94.194	310	310	311	18	0	1	310	1	310	0.0	606
91061.11.peg.155	CP015350.1_cds_ANS49343.1_3836_1	95.904	293	293	370	12	0	1	293	77	369	0.0	587
91061.11.peg.156	CP015350.1_cds_ANS49342.1_3835_1	91.036	502	502	502	44	1	1	502	1	501	0.0	924
91061.11.peg.157	CP015350.1_cds_ANS49341.1_3834_1	87.004	277	277	278	36	0	1	277	1	277	4.37e-179	492
91061.11.peg.158	CP015350.1_cds_ANS49340.1_3833_1	90.763	249	249	250	23	0	1	249	1	249	4.98e-175	479
91061.11.peg.159	CP015350.1_cds_ANS49339.1_3832_1	93.768	2487	2487	2491	155	0	1	2487	4	2490	0.0	4309
91061.11.peg.93	CP015350.1_cds_ANS49475.1_3968_1	95.288	191	191	192	9	0	1	191	1	191	1.50e-125	349
91061.11.peg.160	CP015350.1_cds_ANS50151.1_4644_1	93.750	48	48	173	3	0	1	48	1	48	4.04e-29	98.2
91061.11.peg.94	CP015350.1_cds_ANS49474.1_3967_1	86.653	487	487	488	65	0	1	487	1	487	0.0	886
91061.11.peg.83	CP015350.1_cds_ANS49504.1_3997_1	97.561	82	83	83	2	0	2	83	1	82	8.01e-54	159
91061.11.peg.95	CP015350.1_cds_ANS49473.1_3966_1	91.781	365	365	364	28	1	1	365	1	363	0.0	653
91061.11.peg.170	CP015350.1_cds_ANS46021.1_514_1	95.817	263	263	264	11	0	1	263	1	263	2.17e-174	479
91061.11.peg.171	CP015350.1_cds_ANS46020.1_513_1	94.271	192	192	193	11	0	1	192	1	192	2.76e-134	371
91061.11.peg.172	CP015350.1_cds_ANS46019.1_512_1	95.876	194	194	195	8	0	1	194	1	194	2.09e-138	382
91061.11.peg.173	CP015350.1_cds_ANS46018.1_511_1	97.475	198	198	199	5	0	1	198	1	198	1.80e-145	400
91061.11.peg.174	CP015350.1_cds_ANS46017.1_510_1	79.452	292	292	293	60	0	1	292	1	292	6.90e-171	472
91061.11.peg.162	CP015350.1_cds_ANS46029.1_522_1	92.980	641	641	642	45	0	1	641	1	641	0.0	1217
91061.11.peg.175	CP015350.1_cds_ANS46016.1_509_1	89.655	58	354	352	6	0	1	58	1	58	9.96e-31	117
91061.11.peg.176	CP015350.1_cds_ANS46015.1_508_1	95.168	476	476	477	23	0	1	476	1	476	0.0	958
91061.11.peg.177	CP015350.1_cds_ANS46014.1_507_1	85.567	97	97	98	14	0	1	97	1	97	1.35e-56	167
91061.11.peg.178	CP015350.1_cds_ANS46013.1_506_1	90.389	437	437	438	42	0	1	437	1	437	0.0	818
91061.11.peg.179	CP015350.1_cds_ANS46012.1_505_1	98.126	427	427	428	8	0	1	427	1	427	0.0	842
91061.11.peg.180	CP015350.1_cds_ANS46011.1_504_1	93.902	82	83	84	5	0	1	82	1	82	2.38e-52	155
91061.11.peg.181	CP015350.1_cds_ANS46007.1_500_1	97.500	80	83	82	2	0	1	80	1	80	9.16e-51	151
91061.11.peg.182	CP015350.1_cds_ANS46006.1_499_1	89.423	104	104	105	11	0	1	104	1	104	1.01e-65	191
91061.11.peg.183	CP015350.1_cds_ANS46005.1_498_1	95.062	81	83	124	4	0	1	81	38	118	5.83e-45	138
91061.11.peg.184	CP015350.1_cds_ANS46004.1_497_1	95.104	674	674	675	33	0	1	674	1	674	0.0	1293
91061.11.peg.185	CP015350.1_cds_ANS46003.1_496_1	87.230	509	510	515	65	0	1	509	1	509	0.0	897
91061.11.peg.186	CP015350.1_cds_ANS46002.1_495_1	93.976	249	249	250	15	0	1	249	1	249	3.24e-177	484
91061.11.peg.187	CP015350.1_cds_ANS46000.1_493_1	97.026	269	332	271	8	0	1	269	1	269	0.0	539
91061.11.peg.188	CP015350.1_cds_ANS45996.1_489_1	97.101	138	257	147	4	0	1	138	1	138	6.41e-90	260
91061.11.peg.189	CP015350.1_cds_ANS45995.1_488_1	97.170	106	106	107	3	0	1	106	1	106	4.70e-73	209
91061.11.peg.190	CP015350.1_cds_ANS45991.1_484_1	81.347	579	581	581	108	0	3	581	1	579	0.0	908
91061.11.peg.191	CP015350.1_cds_ANS45990.1_483_1	98.169	437	437	438	8	0	1	437	1	437	0.0	856
91061.11.peg.192	CP015350.1_cds_ANS45989.1_482_1	83.562	219	219	220	36	0	1	219	1	219	6.78e-136	378
91061.11.peg.163	CP015350.1_cds_ANS46028.1_521_1	93.750	288	289	289	18	0	1	288	1	288	0.0	542
91061.11.peg.193	CP015350.1_cds_ANS45988.1_481_1	93.680	269	269	270	17	0	1	269	1	269	0.0	507
91061.11.peg.194	CP015350.1_cds_ANS45987.1_480_1	94.925	729	729	730	37	0	1	729	1	729	0.0	1445
91061.11.peg.195	CP015350.1_cds_ANS45986.1_479_1	96.118	953	953	954	37	0	1	953	1	953	0.0	1862
91061.11.peg.196	CP015350.1_cds_ANS45985.1_478_1	92.015	263	263	264	21	0	1	263	1	263	4.83e-176	483
91061.11.peg.197	CP015350.1_cds_ANS45984.1_477_1	96.697	545	545	546	18	0	1	545	1	545	0.0	1070
91061.11.peg.164	CP015350.1_cds_ANS46027.1_520_1	95.906	171	171	172	7	0	1	171	1	171	6.48e-110	308
91061.11.peg.198	CP015350.1_cds_ANS45983.1_476_1	95.479	553	554	555	25	0	1	553	1	553	0.0	1096
91061.11.peg.199	CP015350.1_cds_ANS45982.1_475_1	90.556	360	360	445	34	0	1	360	85	444	0.0	673
91061.11.peg.200	CP015350.1_cds_ANS45974.1_467_1	94.884	430	430	431	22	0	1	430	1	430	0.0	826
91061.11.peg.201	CP015350.1_cds_ANS45972.1_465_1	96.250	240	240	241	9	0	1	240	1	240	2.97e-174	476
91061.11.peg.165	CP015350.1_cds_ANS46026.1_519_1	92.857	154	154	155	11	0	1	154	1	154	1.03e-107	301
91061.11.peg.202	CP015350.1_cds_ANS45971.1_464_1	95.455	264	264	265	12	0	1	264	1	264	0.0	518
91061.11.peg.203	CP015350.1_cds_ANS45970.1_463_1	95.735	211	211	231	9	0	1	211	1	211	7.24e-147	405
91061.11.peg.204	CP015350.1_cds_ANS45969.1_462_1	97.784	361	361	362	8	0	1	361	1	361	0.0	727
91061.11.peg.205	CP015350.1_cds_ANS45968.1_461_1	91.929	508	508	509	41	0	1	508	1	508	0.0	995
91061.11.peg.206	CP015350.1_cds_ANS45966.1_459_1	91.923	260	260	261	21	0	1	260	1	260	8.53e-177	484
91061.11.peg.207	CP015350.1_cds_ANS45965.1_458_1	91.176	272	272	370	24	0	1	272	98	369	0.0	513
91061.11.peg.166	CP015350.1_cds_ANS46025.1_518_1	98.361	61	61	75	1	0	1	61	14	74	1.28e-39	122
91061.11.peg.209	CP015350.1_cds_ANS45964.1_457_1	93.333	210	210	211	14	0	1	210	1	210	1.66e-148	409
91061.11.peg.210	CP015350.1_cds_ANS45963.1_456_1	91.270	126	127	162	11	0	1	126	36	161	9.14e-84	239
91061.11.peg.211	CP015350.1_cds_ANS45962.1_455_1	90.196	408	408	409	40	0	1	408	1	408	0.0	749
91061.11.peg.212	CP015350.1_cds_ANS45961.1_454_1	92.248	258	258	422	20	0	1	258	164	421	0.0	509
91061.11.peg.167	CP015350.1_cds_ANS46024.1_517_1	93.919	888	888	889	54	0	1	888	1	888	0.0	1724
91061.11.peg.213	CP015350.1_cds_ANS45960.1_453_1	94.144	222	222	223	13	0	1	222	1	222	6.76e-156	429
91061.11.peg.216	CP015350.1_cds_ANS45957.1_450_1	100.000	26	26	77	0	0	1	26	51	76	1.49e-12	52.4
91061.11.peg.217	CP015350.1_cds_ANS45956.1_449_1	91.803	122	122	123	10	0	1	122	1	122	1.13e-84	240
91061.11.peg.218	CP015350.1_cds_ANS45955.1_448_1	94.269	349	349	350	20	0	1	349	1	349	0.0	682
91061.11.peg.219	CP015350.1_cds_ANS45954.1_447_1	96.732	306	305	307	9	1	1	305	1	306	0.0	598
91061.11.peg.220	CP015350.1_cds_ANS45953.1_446_1	94.509	346	346	347	19	0	1	346	1	346	0.0	580
91061.11.peg.221	CP015350.1_cds_ANS45952.1_445_1	93.114	334	335	336	23	0	1	334	1	334	0.0	556
91061.11.peg.222	CP015350.1_cds_ANS45951.1_444_1	94.836	213	213	214	11	0	1	213	1	213	2.75e-155	426
91061.11.peg.223	CP015350.1_cds_ANS45950.1_443_1	91.643	347	347	348	29	0	1	347	1	347	0.0	665
91061.11.peg.224	CP015350.1_cds_ANS45949.1_442_1	90.220	409	409	410	40	0	1	409	1	409	0.0	780
91061.11.peg.226	CP015350.1_cds_ANS45948.1_441_1	100.000	187	187	188	0	0	1	187	1	187	3.11e-142	391
91061.11.peg.227	CP015350.1_cds_ANS45947.1_440_1	98.228	508	508	509	9	0	1	508	1	508	0.0	1022
91061.11.peg.228	CP015350.1_cds_ANS45946.1_439_1	94.030	201	202	202	12	0	1	201	1	201	1.30e-143	396
91061.11.peg.229	CP015350.1_cds_ANS45945.1_438_1	93.355	301	301	372	20	0	1	301	71	371	0.0	593
91061.11.peg.230	CP015350.1_cds_ANS45944.1_437_1	95.983	473	473	474	19	0	1	473	1	473	0.0	884
91061.11.peg.231	CP015350.1_cds_ANS45943.1_436_1	87.619	420	425	424	52	0	1	420	1	420	0.0	764
91061.11.peg.232	CP015350.1_cds_ANS45942.1_435_1	96.206	369	369	370	14	0	1	369	1	369	0.0	739
91061.11.peg.233	CP015350.1_cds_ANS45941.1_434_1	86.580	231	231	232	31	0	1	231	1	231	2.18e-153	423
91061.11.peg.168	CP015350.1_cds_ANS46023.1_516_1	98.889	360	360	361	4	0	1	360	1	360	0.0	720
91061.11.peg.169	CP015350.1_cds_ANS46022.1_515_1	96.047	506	506	544	20	0	1	506	38	543	0.0	1019
91061.11.peg.161	CP015350.1_cds_ANS46030.1_523_1	91.373	255	255	317	22	0	1	255	62	316	3.25e-165	457
91061.11.peg.248	CP015350.1_cds_ANS49075.1_3568_1	81.164	292	345	293	55	0	1	292	1	292	1.17e-180	499
91061.11.peg.250	CP015350.1_cds_ANS49078.1_3571_1	86.628	172	329	176	23	0	158	329	1	172	6.15e-108	310
91061.11.peg.251	CP015350.1_cds_ANS48666.1_3159_1	69.565	23	32	248	7	0	4	26	3	25	2.11e-05	35.8
91061.11.peg.252	CP015350.1_cds_ANS49080.1_3573_1	81.197	117	117	118	22	0	1	117	1	117	1.14e-71	207
91061.11.peg.253	CP015350.1_cds_ANS49081.1_3574_1	94.783	230	230	231	12	0	1	230	1	230	7.97e-164	449
91061.11.peg.254	CP015350.1_cds_ANS49082.1_3575_1	92.000	125	125	149	10	0	1	125	24	148	8.41e-76	219
91061.11.peg.255	CP015350.1_cds_ANS49083.1_3576_1	92.208	154	154	155	12	0	1	154	1	154	5.56e-98	276
91061.11.peg.256	CP015350.1_cds_ANS49084.1_3577_1	80.247	81	81	165	16	0	1	81	84	164	2.84e-46	143
91061.11.peg.257	CP015350.1_cds_ANS49085.1_3578_1	93.200	250	250	251	17	0	1	250	1	250	7.39e-176	481
91061.11.peg.259	CP015350.1_cds_ANS48981.1_3474_1	34.783	345	339	318	188	11	1	338	1	315	6.67e-51	169
91061.11.peg.260	CP015350.1_cds_ANS49086.1_3579_1	97.539	447	447	464	11	0	1	447	17	463	0.0	865
91061.11.peg.234	CP015350.1_cds_ANS49020.1_3513_1	94.761	439	439	440	23	0	1	439	1	439	0.0	821
91061.11.peg.262	CP015350.1_cds_ANS49087.1_3580_1	91.479	399	399	400	34	0	1	399	1	399	0.0	727
91061.11.peg.263	CP015350.1_cds_ANS49088.1_3581_1	91.489	188	188	189	16	0	1	188	1	188	7.65e-118	330
91061.11.peg.264	CP015350.1_cds_ANS49089.1_3582_1	94.595	74	100	75	4	0	27	100	1	74	6.39e-37	117
91061.11.peg.265	CP015350.1_cds_ANS49090.1_3583_1	83.696	92	92	93	15	0	1	92	1	92	1.22e-50	152
91061.11.peg.266	CP015350.1_cds_ANS49091.1_3584_1	97.571	247	247	248	6	0	1	247	1	247	6.37e-180	491
91061.11.peg.267	CP015350.1_cds_ANS49092.1_3585_1	95.909	220	220	221	9	0	1	220	1	220	3.74e-162	444
91061.11.peg.268	CP015350.1_cds_ANS49093.1_3586_1	96.552	116	116	117	4	0	1	116	1	116	2.16e-82	234
91061.11.peg.269	CP015350.1_cds_ANS49094.1_3587_1	97.733	397	397	442	9	0	1	397	45	441	0.0	764
91061.11.peg.236	CP015350.1_cds_ANS49062.1_3555_1	97.189	249	249	250	7	0	1	249	1	249	4.51e-177	484
